ensembl_gene_id	external_gene_name	human_PC1
ENSG00000120694	HSPH1	2.59634123504218
ENSG00000120696	KBTBD7	-10.3160563145741
ENSG00000120697	ALG5	1.30211423003469
ENSG00000120699	EXOSC8	1.75440352190082
ENSG00000120705	ETF1	1.45850980752844
ENSG00000120708	TGFBI	4.05297107047519
ENSG00000120709	FAM53C	-5.51658162220595
ENSG00000120725	SIL1	4.34247549740674
ENSG00000120727	PAIP2	5.04345888352408
ENSG00000120733	KDM3B	0.98704772645055
ENSG00000120738	EGR1	-9.69119652047668
ENSG00000120742	SERP1	1.87447943126908
ENSG00000120756	PLS1	2.86816045527859
ENSG00000120784	ZFP30	-6.98523696696837
ENSG00000120798	NR2C1	-1.2901522858058
ENSG00000120800	UTP20	-0.826030671775425
ENSG00000120802	TMPO	0.295069429204873
ENSG00000120805	ARL1	4.49465865032091
ENSG00000120820	GLT8D2	5.83608415559925
ENSG00000120832	MTERF2	-4.83881158040397
ENSG00000120833	SOCS2	-5.27589301971337
ENSG00000120837	NFYB	-1.54690043120575
ENSG00000120860	WASHC3	5.17292750296583
ENSG00000120868	APAF1	-1.14803496025542
ENSG00000120875	DUSP4	-7.71252292374022
ENSG00000120885	CLU	9.86612742566534
ENSG00000120889	TNFRSF10B	-3.63284092543544
ENSG00000120896	SORBS3	4.73247311696472
ENSG00000120899	PTK2B	-0.0838119907129161
ENSG00000120903	CHRNA2	-1.89068291415811
ENSG00000120910	PPP3CC	-4.3471892315009
ENSG00000120913	PDLIM2	4.86712525660456
ENSG00000120915	EPHX2	8.25831221130554
ENSG00000120925	RNF170	1.16147468956247
ENSG00000120942	UBIAD1	-5.27788524606544
ENSG00000120948	TARDBP	-0.660457485442773
ENSG00000120949	TNFRSF8	-4.11712383252452
ENSG00000120963	ZNF706	-0.507560083267385
ENSG00000120992	LYPLA1	6.50944598923359
ENSG00000121005	CRISPLD1	-0.00980967714206599
ENSG00000121022	COPS5	4.52125943084349
ENSG00000121039	RDH10	-0.251191101110612
ENSG00000121053	EPX	2.21046032267149
ENSG00000121057	AKAP1	-2.81343681546277
ENSG00000121058	COIL	-6.89895164582541
ENSG00000121060	TRIM25	0.591152250835987
ENSG00000121064	SCPEP1	8.83799699962015
ENSG00000121067	SPOP	-3.1414752217868
ENSG00000121068	TBX2	-6.79062571225217
ENSG00000121073	SLC35B1	4.17054433988883
ENSG00000121101	TEX14	-2.36801978927628
ENSG00000121104	FAM117A	-2.73071730817061
ENSG00000121152	NCAPH	-0.801022497212151
ENSG00000121210	TMEM131L	-5.72968083083403
ENSG00000121211	MND1	-1.38021241170179
ENSG00000121236	TRIM6	-1.2606061650226
ENSG00000121274	TENT4B	-4.14840384924093
ENSG00000121281	ADCY7	1.62272597609889
ENSG00000121289	CEP89	-0.866364960257754
ENSG00000121297	TSHZ3	-9.26244788249645
ENSG00000121310	ECHDC2	3.2150881450886
ENSG00000121316	PLBD1	7.4981178023634
ENSG00000121350	PYROXD1	-0.093249619284335
ENSG00000121361	KCNJ8	-12.7273277763968
ENSG00000121390	PSPC1	2.93147435832088
ENSG00000121406	ZNF549	-9.98442336267255
ENSG00000121410	A1BG	2.55502500278725
ENSG00000121413	ZSCAN18	1.68539668089028
ENSG00000121417	ZNF211	-7.62240171633113
ENSG00000121440	PDZRN3	-6.37787125087512
ENSG00000121454	LHX4	-5.9475099120345
ENSG00000121481	RNF2	-2.78077638678488
ENSG00000121486	TRMT1L	-2.18610900184753
ENSG00000121542	SEC22A	-2.40237612857426
ENSG00000121577	POPDC2	2.67587037239494
ENSG00000121578	B4GALT4	0.134727491169602
ENSG00000121579	NAA50	1.95936724323615
ENSG00000121594	CD80	-2.0874647937845
ENSG00000121621	KIF18A	-5.570007106092
ENSG00000121644	DESI2	-0.0595485567090641
ENSG00000121653	MAPK8IP1	1.24241772464828
ENSG00000121671	CRY2	-5.21878813748519
ENSG00000121680	PEX16	0.426308456379661
ENSG00000121690	DEPDC7	-5.52966800982524
ENSG00000121691	CAT	6.50983933114905
ENSG00000121716	PILRB	-1.76918030006351
ENSG00000121741	ZMYM2	-1.32529952999196
ENSG00000121743	GJA3	-1.2439504865364
ENSG00000121749	TBC1D15	1.48288750122607
ENSG00000121753	ADGRB2	3.98268076952452
ENSG00000121764	HCRTR1	1.13436784366165
ENSG00000121766	ZCCHC17	4.77662497345744
ENSG00000121769	FABP3	3.5617465856866
ENSG00000121774	KHDRBS1	5.18360149018809
ENSG00000121775	TMEM39B	-1.27265177279503
ENSG00000121851	POLR3GL	6.0352016182219
ENSG00000121853	GHSR	-0.758163805943697
ENSG00000121858	TNFSF10	-0.447175485083627
ENSG00000121864	ZNF639	-9.31425934122225
ENSG00000121871	SLITRK3	-7.26600870553622
ENSG00000121879	PIK3CA	-3.10912425532782
ENSG00000121892	PDS5A	1.40024525638798
ENSG00000121895	TMEM156	-2.81199357645619
ENSG00000121897	LIAS	1.43866071167955
ENSG00000121900	TMEM54	11.8840113758617
ENSG00000121903	ZSCAN20	-8.65664230291017
ENSG00000121905	HPCA	1.826784373948
ENSG00000121931	LRIF1	-6.44157039069146
ENSG00000121940	CLCC1	4.38381100565797
ENSG00000121957	GPSM2	0.120312442940683
ENSG00000121964	GTDC1	2.57738875108632
ENSG00000121966	CXCR4	-11.3777003837534
ENSG00000121988	ZRANB3	-0.5752922933301
ENSG00000121989	ACVR2A	-7.53452071054396
ENSG00000122008	POLK	-1.4913639498143
ENSG00000122026	RPL21	6.01759374969761
ENSG00000122033	MTIF3	-0.152131373451652
ENSG00000122034	GTF3A	8.80573040291869
ENSG00000122035	RASL11A	-6.20359416250159
ENSG00000122042	UBL3	-0.989115524766153
ENSG00000122068	FYTTD1	3.84945615536349
ENSG00000122085	MTERF4	-4.83493066816731
ENSG00000122122	SASH3	1.38444817164858
ENSG00000122126	OCRL	2.27094025481603
ENSG00000122140	MRPS2	-2.143928031028
ENSG00000122180	MYOG	0.59879510342735
ENSG00000122188	LAX1	-6.35686331599881
ENSG00000122203	KIAA1191	3.72363437742721
ENSG00000122218	COPA	5.08850361002651
ENSG00000122223	CD244	2.41308119356202
ENSG00000122224	LY9	-6.51692471252613
ENSG00000122254	HS3ST2	-5.8796327490163
ENSG00000122257	RBBP6	-4.420972710871
ENSG00000122299	ZC3H7A	0.35782903185912
ENSG00000122335	SERAC1	0.556466283382475
ENSG00000122359	ANXA11	6.39312345084714
ENSG00000122367	LDB3	-6.95051227591687
ENSG00000122376	SHLD2	2.90580089243941
ENSG00000122386	ZNF205	-2.93520375038155
ENSG00000122390	NAA60	-1.35732502596216
ENSG00000122406	RPL5	10.6560940356364
ENSG00000122417	ODF2L	0.742693647121558
ENSG00000122435	TRMT13	-0.316717541298193
ENSG00000122477	LRRC39	-0.481415318443351
ENSG00000122481	RWDD3	-1.84666888641021
ENSG00000122482	ZNF644	-7.30997545496669
ENSG00000122483	CCDC18	-0.0589768500312291
ENSG00000122484	RPAP2	-3.27679675802412
ENSG00000122490	SLC66A2	2.94054018516305
ENSG00000122507	BBS9	4.42828543907626
ENSG00000122512	PMS2	-2.77362212516656
ENSG00000122515	ZMIZ2	4.40860454984248
ENSG00000122545	SEPTIN7	5.06353368255406
ENSG00000122547	EEPD1	-7.67395102793802
ENSG00000122550	KLHL7	1.69012791347821
ENSG00000122557	HERPUD2	-4.85863565209927
ENSG00000122565	CBX3	2.92492220580005
ENSG00000122566	HNRNPA2B1	5.72085806052432
ENSG00000122574	WIPF3	-0.770125934669807
ENSG00000122585	NPY	3.17724634695225
ENSG00000122591	FAM126A	2.87375731670419
ENSG00000122592	HOXA7	-3.86194969972346
ENSG00000122642	FKBP9	6.47931241595267
ENSG00000122643	NT5C3A	1.50553694584254
ENSG00000122644	ARL4A	-9.90093003849962
ENSG00000122674	CCZ1	4.59296834787645
ENSG00000122678	POLM	-4.28844395209624
ENSG00000122687	MRM2	-5.703366626267
ENSG00000122691	TWIST1	-8.99958355505823
ENSG00000122692	SMU1	3.01060684768287
ENSG00000122694	GLIPR2	4.47607307700069
ENSG00000122696	SLC25A51	1.24866740195082
ENSG00000122705	CLTA	4.13777876042885
ENSG00000122707	RECK	2.01778703966027
ENSG00000122711	SPINK4	2.87281266675294
ENSG00000122729	ACO1	6.95877135641026
ENSG00000122741	DCAF10	-2.62498506352335
ENSG00000122756	CNTFR	6.74132427579171
ENSG00000122778	KIAA1549	-2.67796702652743
ENSG00000122779	TRIM24	-5.28476309694326
ENSG00000122783	CYREN	-5.35776519953953
ENSG00000122786	CALD1	7.28498357939851
ENSG00000122824	NUDT10	-0.960917008205792
ENSG00000122861	PLAU	-2.58752344096476
ENSG00000122862	SRGN	8.70876288967429
ENSG00000122863	CHST3	-6.93721798657162
ENSG00000122870	BICC1	-3.81850285069567
ENSG00000122873	CISD1	5.00343882943875
ENSG00000122877	EGR2	-12.6691863298266
ENSG00000122882	ECD	0.515710758516796
ENSG00000122884	P4HA1	4.65416089323719
ENSG00000122912	SLC25A16	0.600829636010819
ENSG00000122952	ZWINT	3.69581134070925
ENSG00000122958	VPS26A	3.34072472979666
ENSG00000122965	RBM19	4.49902551948208
ENSG00000122966	CIT	0.335676353959227
ENSG00000122970	IFT81	1.55692231958257
ENSG00000122971	ACADS	4.08881202315179
ENSG00000122986	HVCN1	-1.19383102308118
ENSG00000123064	DDX54	2.66351799190323
ENSG00000123066	MED13L	-4.28174996589693
ENSG00000123080	CDKN2C	-3.13356335418842
ENSG00000123091	RNF11	0.570121715944839
ENSG00000123094	RASSF8	-5.13934298431651
ENSG00000123095	BHLHE41	-7.95359402301966
ENSG00000123096	SSPN	1.27466767001927
ENSG00000123104	ITPR2	0.0460661533008095
ENSG00000123106	CCDC91	2.26001898162886
ENSG00000123119	NECAB1	-1.31508321484857
ENSG00000123124	WWP1	-2.15450677785295
ENSG00000123130	ACOT9	4.58728586449148
ENSG00000123131	PRDX4	11.2981620038029
ENSG00000123136	DDX39A	3.35983134967162
ENSG00000123143	PKN1	7.36653815543688
ENSG00000123146	ADGRE5	2.04077110869097
ENSG00000123154	WDR83	2.48795860761246
ENSG00000123159	GIPC1	5.16536663007112
ENSG00000123178	SPRYD7	1.26334532771457
ENSG00000123179	EBPL	6.26365269192793
ENSG00000123191	ATP7B	0.971860477302859
ENSG00000123200	ZC3H13	-2.1271154052123
ENSG00000123213	NLN	1.34669250552208
ENSG00000123219	CENPK	3.14081781556844
ENSG00000123240	OPTN	5.88010112852149
ENSG00000123268	ATF1	-2.34600965986296
ENSG00000123297	TSFM	1.31589201010071
ENSG00000123329	ARHGAP9	0.901638450735764
ENSG00000123338	NCKAP1L	5.77765912779495
ENSG00000123349	PFDN5	9.59129513218565
ENSG00000123352	SPATS2	-0.281481884022808
ENSG00000123353	ORMDL2	2.2737725155214
ENSG00000123358	NR4A1	-5.74809255319372
ENSG00000123360	PDE1B	3.83579272748579
ENSG00000123364	HOXC13	-6.87601738502205
ENSG00000123374	CDK2	3.37243248906998
ENSG00000123384	LRP1	5.39226276105405
ENSG00000123388	HOXC11	-5.73001650821571
ENSG00000123395	ATG101	-6.19212770876476
ENSG00000123405	NFE2	-6.84568125094433
ENSG00000123411	IKZF4	-5.44815045386306
ENSG00000123415	SMUG1	-0.257731410031158
ENSG00000123416	TUBA1B	6.83586927811409
ENSG00000123427	EEF1AKMT3	-1.85539660633874
ENSG00000123444	KBTBD4	-5.25639415204596
ENSG00000123453	SARDH	2.05859301389375
ENSG00000123454	DBH	1.14687700479083
ENSG00000123472	ATPAF1	8.44077028547201
ENSG00000123473	STIL	-5.44377812841142
ENSG00000123485	HJURP	-9.56563377357095
ENSG00000123505	AMD1	-6.75614970282793
ENSG00000123545	NDUFAF4	-3.64330666118591
ENSG00000123552	USP45	-0.277625534598231
ENSG00000123562	MORF4L2	4.34283585983013
ENSG00000123570	RAB9B	-0.0716880094817043
ENSG00000123575	FAM199X	1.24147994094404
ENSG00000123595	RAB9A	-7.23258046707268
ENSG00000123600	METTL8	0.45076599131299
ENSG00000123607	TTC21B	-0.814330074530072
ENSG00000123609	NMI	2.98043009798996
ENSG00000123612	ACVR1C	0.414985197035044
ENSG00000123636	BAZ2B	-3.07614988774917
ENSG00000123643	SLC36A1	-0.833001687804608
ENSG00000123684	LPGAT1	2.84851460582926
ENSG00000123685	BATF3	1.29404085949626
ENSG00000123689	G0S2	-7.61640195149641
ENSG00000123728	RAP2C	0.103738284820662
ENSG00000123737	EXOSC9	-1.57340196093134
ENSG00000123739	PLA2G12A	5.4405773765892
ENSG00000123810	B9D2	-3.27159328904198
ENSG00000123815	COQ8B	1.73387371927985
ENSG00000123836	PFKFB2	3.09410839271169
ENSG00000123892	RAB38	-1.4340059832691
ENSG00000123901	GPR83	0.172907831463373
ENSG00000123908	AGO2	-2.22532550152697
ENSG00000123933	MXD4	3.91261050210355
ENSG00000123975	CKS2	-3.39962842239249
ENSG00000123983	ACSL3	0.39362028645578
ENSG00000123989	CHPF	3.03992864613507
ENSG00000123992	DNPEP	5.44785884233942
ENSG00000123999	INHA	-0.194045562194141
ENSG00000124006	OBSL1	5.86242075493413
ENSG00000124067	SLC12A4	2.35777546163033
ENSG00000124074	ENKD1	0.519778220412167
ENSG00000124098	FAM210B	5.95792582651365
ENSG00000124104	SNX21	-2.64357216725741
ENSG00000124120	TTPAL	-4.12518809578498
ENSG00000124126	PREX1	0.400268032068146
ENSG00000124145	SDC4	-0.18211252574739
ENSG00000124151	NCOA3	-3.92516295675904
ENSG00000124155	PIGT	9.46524863879975
ENSG00000124159	MATN4	0.313316753588765
ENSG00000124160	NCOA5	-4.71909730904829
ENSG00000124164	VAPB	1.16748914008328
ENSG00000124171	PARD6B	-10.1227826632119
ENSG00000124177	CHD6	-3.6672205511475
ENSG00000124181	PLCG1	3.38152115491577
ENSG00000124191	TOX2	-0.188069338702114
ENSG00000124193	SRSF6	-2.13576474859388
ENSG00000124198	ARFGEF2	-1.48202736515783
ENSG00000124201	ZNFX1	-7.73490370927698
ENSG00000124207	CSE1L	3.13607816904929
ENSG00000124209	RAB22A	-1.73265830209007
ENSG00000124214	STAU1	1.05268360324779
ENSG00000124216	SNAI1	-9.63718202490309
ENSG00000124217	MOCS3	-11.3367717716735
ENSG00000124222	STX16	3.69966274248908
ENSG00000124224	PPP4R1L	-2.41823968870767
ENSG00000124225	PMEPA1	-7.60578054855579
ENSG00000124226	RNF114	-0.223460800059679
ENSG00000124228	DDX27	1.94613890739617
ENSG00000124232	RBPJL	0.108975627434198
ENSG00000124243	BCAS4	4.77018696408278
ENSG00000124256	ZBP1	1.13494440716324
ENSG00000124257	NEURL2	-3.97605027748212
ENSG00000124275	MTRR	-1.46335386761175
ENSG00000124279	FASTKD3	-6.44512368455152
ENSG00000124299	PEPD	11.3051469411878
ENSG00000124302	CHST8	-2.68905080032803
ENSG00000124313	IQSEC2	0.792669945360422
ENSG00000124333	VAMP7	7.18869508163221
ENSG00000124343	XG	-1.26354688915346
ENSG00000124356	STAMBP	2.42581443112649
ENSG00000124357	NAGK	0.752050320725028
ENSG00000124370	MCEE	0.671986941958162
ENSG00000124374	PAIP2B	-0.267330390013351
ENSG00000124380	SNRNP27	2.3283349940596
ENSG00000124383	MPHOSPH10	-6.50616325493325
ENSG00000124406	ATP8A1	0.125880072757941
ENSG00000124422	USP22	-1.42848216535325
ENSG00000124429	POF1B	3.10759506504585
ENSG00000124444	ZNF576	-4.8396972180992
ENSG00000124459	ZNF45	-6.23393719749195
ENSG00000124466	LYPD3	-2.44204166178771
ENSG00000124486	USP9X	-0.2202268290327
ENSG00000124491	F13A1	3.50842782578598
ENSG00000124493	GRM4	2.16915757518918
ENSG00000124496	TRERF1	-4.35307285937292
ENSG00000124507	PACSIN1	2.86693854638206
ENSG00000124508	BTN2A2	-1.93893388103752
ENSG00000124523	SIRT5	2.81086048077722
ENSG00000124532	MRS2	3.53035352668458
ENSG00000124535	WRNIP1	0.75670382720191
ENSG00000124541	RRP36	-0.984810447182041
ENSG00000124549	BTN2A3P	-3.76595663516781
ENSG00000124562	SNRPC	8.78632287171602
ENSG00000124570	SERPINB6	6.66045944959061
ENSG00000124571	XPO5	3.26932885673971
ENSG00000124574	ABCC10	1.20693565380867
ENSG00000124587	PEX6	2.05927314527974
ENSG00000124588	NQO2	5.88432396128614
ENSG00000124596	OARD1	1.51117777674707
ENSG00000124602	UNC5CL	2.89720953174615
ENSG00000124608	AARS2	1.43653431520628
ENSG00000124613	ZNF391	-4.31249011223742
ENSG00000124614	RPS10	8.33861809565507
ENSG00000124615	MOCS1	-1.6028221283037
ENSG00000124635	H2BC11	-3.8801806514275
ENSG00000124641	MED20	-0.557479032934381
ENSG00000124659	TBCC	-12.1184895572751
ENSG00000124664	SPDEF	1.91959613160971
ENSG00000124688	MAD2L1BP	-10.9664711587088
ENSG00000124702	KLHDC3	6.00633470461284
ENSG00000124733	MEA1	6.25492746223353
ENSG00000124762	CDKN1A	-4.87562599724775
ENSG00000124766	SOX4	-10.6385401000384
ENSG00000124767	GLO1	7.12011422834437
ENSG00000124772	CPNE5	3.09550206761349
ENSG00000124782	RREB1	-6.05761508275276
ENSG00000124783	SSR1	4.18874530393513
ENSG00000124784	RIOK1	-3.525180023253
ENSG00000124785	NRN1	0.709594546571108
ENSG00000124786	SLC35B3	0.733166907606452
ENSG00000124787	RPP40	0.895178730112074
ENSG00000124788	ATXN1	-3.60683603492242
ENSG00000124789	NUP153	-6.48762651073787
ENSG00000124795	DEK	3.81945600638615
ENSG00000124802	EEF1E1	1.03065139442323
ENSG00000124813	RUNX2	-5.91876466427029
ENSG00000124831	LRRFIP1	2.01502240422336
ENSG00000124839	RAB17	-0.302766011944125
ENSG00000124920	MYRF	2.06785766054937
ENSG00000124942	AHNAK	0.230503612793194
ENSG00000125037	EMC3	4.81873893770738
ENSG00000125046	SSUH2	-2.18435202012016
ENSG00000125084	WNT1	1.99572259389189
ENSG00000125089	SH3TC1	-3.96762646853153
ENSG00000125107	CNOT1	1.19552520277248
ENSG00000125122	LRRC29	-2.17356139232293
ENSG00000125124	BBS2	3.6789157276567
ENSG00000125148	MT2A	6.67380627484342
ENSG00000125149	C16orf70	-6.30813241792663
ENSG00000125166	GOT2	6.49497808729048
ENSG00000125170	DOK4	-0.945590489888632
ENSG00000125245	GPR18	-8.83521862831971
ENSG00000125246	CLYBL	4.62288772500032
ENSG00000125247	TMTC4	1.94047016351601
ENSG00000125249	RAP2A	-2.22231824110096
ENSG00000125257	ABCC4	1.99097697621531
ENSG00000125266	EFNB2	-8.89488594190575
ENSG00000125285	SOX21	-6.74692118208578
ENSG00000125304	TM9SF2	6.32179278588932
ENSG00000125319	HROB	-7.50057040573212
ENSG00000125337	KIF25	8.42018066669269
ENSG00000125347	IRF1	-10.6273742359251
ENSG00000125351	UPF3B	3.63086232139325
ENSG00000125352	RNF113A	-9.12219320794542
ENSG00000125354	SEPTIN6	6.54990672876735
ENSG00000125356	NDUFA1	13.0856642896474
ENSG00000125375	DMAC2L	2.32469330726598
ENSG00000125378	BMP4	-11.2470690630679
ENSG00000125384	PTGER2	-5.52101514514249
ENSG00000125386	FAM193A	-5.67480786408649
ENSG00000125388	GRK4	-3.16563034804331
ENSG00000125398	SOX9	-12.9390772831217
ENSG00000125430	HS3ST3B1	-7.92906472298466
ENSG00000125434	SLC25A35	1.84262220395453
ENSG00000125445	MRPS7	3.97114766606448
ENSG00000125447	GGA3	-1.51183015218927
ENSG00000125449	ARMC7	-5.80146847766619
ENSG00000125450	NUP85	1.36987995115358
ENSG00000125454	SLC25A19	-3.86175000387067
ENSG00000125457	MIF4GD	3.78076770881617
ENSG00000125458	NT5C	3.49519467095627
ENSG00000125459	MSTO1	0.637347645986585
ENSG00000125482	TTF1	-4.77897897050469
ENSG00000125484	GTF3C4	-7.87530097952099
ENSG00000125485	DDX31	-4.4714916882178
ENSG00000125492	BARHL1	1.49665334919054
ENSG00000125503	PPP1R12C	4.08758124150787
ENSG00000125505	MBOAT7	7.47837337004422
ENSG00000125520	SLC2A4RG	5.50092340355737
ENSG00000125534	PPDPF	11.3651519285478
ENSG00000125538	IL1B	-6.8106144313918
ENSG00000125611	CHCHD5	6.45534290552628
ENSG00000125618	PAX8	-1.14646460777878
ENSG00000125629	INSIG2	-2.52115613090133
ENSG00000125630	POLR1B	-5.40014023806699
ENSG00000125633	CCDC93	-2.59673009120776
ENSG00000125637	PSD4	-1.94762874584251
ENSG00000125648	SLC25A23	9.15122119904066
ENSG00000125651	GTF2F1	1.93304379718746
ENSG00000125652	ALKBH7	5.93929811909003
ENSG00000125656	CLPP	6.13487060149678
ENSG00000125657	TNFSF9	-10.0903289252138
ENSG00000125676	THOC2	2.81302511445801
ENSG00000125686	MED1	-2.70927542564372
ENSG00000125691	RPL23	8.2423290426186
ENSG00000125703	ATG4C	0.751368646668267
ENSG00000125726	CD70	0.637112958636621
ENSG00000125730	C3	13.8790671983148
ENSG00000125731	SH2D3A	0.327710834002346
ENSG00000125733	TRIP10	-1.08091811017637
ENSG00000125734	GPR108	9.60950566060742
ENSG00000125735	TNFSF14	-3.34854613130662
ENSG00000125740	FOSB	-1.22418970664244
ENSG00000125741	OPA3	-3.26002283888046
ENSG00000125743	SNRPD2	9.7826704759379
ENSG00000125744	RTN2	5.35881397984007
ENSG00000125746	EML2	4.40432068241049
ENSG00000125753	VASP	2.08107262587071
ENSG00000125755	SYMPK	3.85845000327472
ENSG00000125772	GPCPD1	-0.0361099091866203
ENSG00000125775	SDCBP2	0.983664896085056
ENSG00000125779	PANK2	-2.93826585234211
ENSG00000125798	FOXA2	-12.2651738965219
ENSG00000125812	GZF1	-9.41931629415919
ENSG00000125814	NAPB	-1.00130293383565
ENSG00000125816	NKX2-4	-7.36626657023922
ENSG00000125817	CENPB	-3.16548010452716
ENSG00000125818	PSMF1	4.15957736868216
ENSG00000125820	NKX2-2	-5.14088870386953
ENSG00000125821	DTD1	5.18879615336812
ENSG00000125826	RBCK1	3.19871178153124
ENSG00000125827	TMX4	3.03823059115242
ENSG00000125834	STK35	-5.96095512506022
ENSG00000125835	SNRPB	6.23075818355606
ENSG00000125841	NRSN2	4.71798083781224
ENSG00000125843	AP5S1	-4.76426680748053
ENSG00000125844	RRBP1	2.97819165859989
ENSG00000125845	BMP2	-11.4411969240683
ENSG00000125846	ZNF133	-7.74497648892045
ENSG00000125848	FLRT3	-11.1061729063173
ENSG00000125850	OVOL2	-3.7504060496823
ENSG00000125861	GFRA4	1.39714956429176
ENSG00000125863	MKKS	4.75783015957423
ENSG00000125864	BFSP1	-0.518550599959978
ENSG00000125868	DSTN	9.35350717613513
ENSG00000125870	SNRPB2	4.85446748686213
ENSG00000125871	MGME1	-2.3467851895019
ENSG00000125872	LRRN4	-0.467960695172507
ENSG00000125875	TBC1D20	-3.97056535289789
ENSG00000125877	ITPA	7.05922214518474
ENSG00000125878	TCF15	-4.65452616204607
ENSG00000125885	MCM8	2.81063516534033
ENSG00000125895	TMEM74B	1.12030756147576
ENSG00000125898	FAM110A	-8.17683307671645
ENSG00000125900	SIRPD	2.35487178276184
ENSG00000125901	MRPS26	-1.07048455434084
ENSG00000125903	DEFB129	0.553894320264456
ENSG00000125910	S1PR4	-2.90315233773602
ENSG00000125912	NCLN	4.69199381206628
ENSG00000125931	CITED1	-2.65568697131417
ENSG00000125944	HNRNPR	3.782094405264
ENSG00000125945	ZNF436	-10.6463838331608
ENSG00000125952	MAX	-1.30688331598676
ENSG00000125954	CHURC1-FNTB	2.29214803341639
ENSG00000125962	ARMCX5	-3.46338313331128
ENSG00000125966	MMP24	0.578810316146136
ENSG00000125967	NECAB3	1.11333315123824
ENSG00000125968	ID1	-13.6228948065246
ENSG00000125970	RALY	7.05246160084704
ENSG00000125971	DYNLRB1	8.2131870936678
ENSG00000125977	EIF2S2	2.39176275743254
ENSG00000125991	ERGIC3	11.3393631490835
ENSG00000125995	ROMO1	8.55885104764018
ENSG00000126001	CEP250	-0.796832942242126
ENSG00000126003	PLAGL2	-8.42609986365249
ENSG00000126010	GRPR	-4.07203435798268
ENSG00000126012	KDM5C	2.72333518052861
ENSG00000126016	AMOT	-0.242989481489581
ENSG00000126062	TMEM115	-6.2811646899175
ENSG00000126067	PSMB2	6.62997485879588
ENSG00000126070	AGO3	0.605372627140535
ENSG00000126088	UROD	9.25089975312374
ENSG00000126091	ST3GAL3	1.50682814610719
ENSG00000126106	TMEM53	0.924564940286261
ENSG00000126107	HECTD3	3.56240457941873
ENSG00000126214	KLC1	2.0956735204382
ENSG00000126215	XRCC3	0.953400365043751
ENSG00000126216	TUBGCP3	-1.98671825739801
ENSG00000126217	MCF2L	-0.481795946737795
ENSG00000126218	F10	0.671824087407642
ENSG00000126226	PCID2	0.858596131329356
ENSG00000126243	LRFN3	-3.24522411099246
ENSG00000126246	IGFLR1	0.794857421752232
ENSG00000126247	CAPNS1	12.2317945886854
ENSG00000126249	PDCD2L	-2.63690763286439
ENSG00000126254	RBM42	3.58058452671324
ENSG00000126259	KIRREL2	-0.0490845874117885
ENSG00000126261	UBA2	2.52868425876345
ENSG00000126262	FFAR2	-1.72576724826237
ENSG00000126264	HCST	0.760776835053952
ENSG00000126266	FFAR1	0.733791426817689
ENSG00000126267	COX6B1	10.6019111926745
ENSG00000126351	THRA	2.16950086469354
ENSG00000126353	CCR7	-4.49514991847035
ENSG00000126368	NR1D1	-8.73593465091834
ENSG00000126391	FRMD8	-1.22095995274595
ENSG00000126432	PRDX5	10.4523564668743
ENSG00000126453	BCL2L12	4.74787946244372
ENSG00000126456	IRF3	4.11846005402983
ENSG00000126457	PRMT1	8.71299504175901
ENSG00000126458	RRAS	5.78250422332327
ENSG00000126461	SCAF1	-0.103471341216785
ENSG00000126464	PRR12	-4.95507777361043
ENSG00000126467	TSKS	4.49724305776949
ENSG00000126500	FLRT1	-2.20377085580353
ENSG00000126522	ASL	5.75602327049045
ENSG00000126524	SBDS	2.22771585279008
ENSG00000126561	STAT5A	1.87338169512677
ENSG00000126562	WNK4	2.30971038664696
ENSG00000126581	BECN1	5.263887296534
ENSG00000126583	PRKCG	2.68528662098431
ENSG00000126602	TRAP1	9.30796927391874
ENSG00000126603	GLIS2	-4.31760532978171
ENSG00000126653	NSRP1	-4.30400860234528
ENSG00000126698	DNAJC8	5.57892487467824
ENSG00000126705	AHDC1	-8.75021565279422
ENSG00000126709	IFI6	11.3003192029174
ENSG00000126746	ZNF384	-3.38150219181966
ENSG00000126749	EMG1	-1.24903809306189
ENSG00000126756	UXT	9.33396478845901
ENSG00000126759	CFP	-2.04726449669449
ENSG00000126767	ELK1	2.2440797500631
ENSG00000126768	TIMM17B	10.2945528152945
ENSG00000126773	PCNX4	-2.16596544799926
ENSG00000126775	ATG14	-4.03724002357501
ENSG00000126777	KTN1	4.96601986061902
ENSG00000126778	SIX1	-12.0279566842707
ENSG00000126787	DLGAP5	2.70108224650413
ENSG00000126790	L3HYPDH	-4.43662734048862
ENSG00000126803	HSPA2	-3.72045908318397
ENSG00000126804	ZBTB1	-4.44124095910799
ENSG00000126814	TRMT5	-6.20541052350155
ENSG00000126821	SGPP1	0.530543247293436
ENSG00000126822	PLEKHG3	-6.32394802547984
ENSG00000126858	RHOT1	-0.10572460977265
ENSG00000126860	EVI2A	-5.26331869894825
ENSG00000126870	DYNC2I1	-2.24690179924601
ENSG00000126878	AIF1L	6.38946588053417
ENSG00000126882	FAM78A	-4.97004248863695
ENSG00000126883	NUP214	-1.02294000229596
ENSG00000126895	AVPR2	2.24100311440788
ENSG00000126903	SLC10A3	-2.44613109573083
ENSG00000126934	MAP2K2	6.88143338531327
ENSG00000126945	HNRNPH2	2.21284376459424
ENSG00000126947	ARMCX1	-2.2092580038746
ENSG00000126953	TIMM8A	-3.83374857733914
